country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
MY,Malaysia,Sabah,,,MY-12,,4/24/2020,-80,-50,-44,-84,-57,34
MY,Malaysia,Sabah,,,MY-12,,4/25/2020,-82,-55,-51,-87,-49,30
MY,Malaysia,Sabah,,,MY-12,,4/26/2020,-84,-59,-54,-89,-40,28
MY,Malaysia,Sabah,,,MY-12,,4/27/2020,-78,-47,-42,-85,-54,30
MY,Malaysia,Sabah,,,MY-12,,4/28/2020,-78,-49,-42,-84,-55,29
MY,Malaysia,Sabah,,,MY-12,,4/29/2020,-78,-48,-43,-83,-55,29
MY,Malaysia,Sabah,,,MY-12,,4/30/2020,-78,-42,-47,-80,-53,30
MY,Malaysia,Sabah,,,MY-12,,5/1/2020,-80,-46,-47,-82,-65,35
MY,Malaysia,Sabah,,,MY-12,,5/2/2020,-81,-49,-54,-83,-46,29
MY,Malaysia,Sabah,,,MY-12,,5/3/2020,-82,-54,-58,-85,-38,27
MY,Malaysia,Sabah,,,MY-12,,5/4/2020,-75,-37,-45,-78,-50,28
MY,Malaysia,Sabah,,,MY-12,,5/5/2020,-76,-40,-47,-78,-51,28
MY,Malaysia,Sabah,,,MY-12,,5/6/2020,-73,-33,-45,-75,-51,28
MY,Malaysia,Sabah,,,MY-12,,5/7/2020,-72,-30,-43,-79,-60,30
MY,Malaysia,Sabah,,,MY-12,,5/8/2020,-70,-30,-43,-74,-47,27
MY,Malaysia,Sabah,,,MY-12,,5/9/2020,-71,-34,-47,-75,-40,24
MY,Malaysia,Sabah,,,MY-12,,5/10/2020,-67,-33,-48,-75,-28,19
MY,Malaysia,Sabah,,,MY-12,,5/11/2020,-57,-17,-37,-64,-36,19
MY,Malaysia,Sabah,,,MY-12,,5/12/2020,-58,-20,-40,-60,-35,20
MY,Malaysia,Sabah,,,MY-12,,5/13/2020,-56,-17,-39,-56,-32,19
MY,Malaysia,Sabah,,,MY-12,,5/14/2020,-54,-14,-38,-62,-31,18
MY,Malaysia,Sabah,,,MY-12,,5/15/2020,-55,-14,-33,-62,-30,17
MY,Malaysia,Sabah,,,MY-12,,5/16/2020,-56,-18,-40,-65,-22,17
MY,Malaysia,Sabah,,,MY-12,,5/17/2020,-60,-25,-45,-67,-20,17
MY,Malaysia,Sabah,,,MY-12,,5/18/2020,-53,-15,-33,-64,-29,16
MY,Malaysia,Sabah,,,MY-12,,5/19/2020,-50,-9,-34,-61,-29,16
MY,Malaysia,Sabah,,,MY-12,,5/20/2020,-46,-6,-35,-53,-30,17
MY,Malaysia,Sabah,,,MY-12,,5/21/2020,-43,-2,-33,-52,-29,16
MY,Malaysia,Sabah,,,MY-12,,5/22/2020,-45,0,-29,-57,-30,16
MY,Malaysia,Sabah,,,MY-12,,5/23/2020,-49,-2,-34,-61,-25,14
MY,Malaysia,Sabah,,,MY-12,,5/24/2020,-68,-43,-33,-80,-32,13
MY,Malaysia,Sabah,,,MY-12,,5/25/2020,-57,-22,-19,-79,-62,21
MY,Malaysia,Sabah,,,MY-12,,5/26/2020,-52,-17,-27,-69,-56,19
MY,Malaysia,Sabah,,,MY-12,,5/27/2020,-45,-13,-32,-60,-33,16
MY,Malaysia,Sabah,,,MY-12,,5/28/2020,-44,-12,-30,-61,-30,15
MY,Malaysia,Sabah,,,MY-12,,5/29/2020,-46,-13,-24,-62,-29,16
MY,Malaysia,Sabah,,,MY-12,,5/30/2020,-53,-21,-32,-66,-34,16
MY,Malaysia,Sabah,,,MY-12,,5/31/2020,-54,-25,-35,-67,-16,13
MY,Malaysia,Sabah,,,MY-12,,6/1/2020,-50,-16,-25,-68,-50,20
MY,Malaysia,Sabah,,,MY-12,,6/2/2020,-41,-10,-31,-56,-24,12
MY,Malaysia,Sabah,,,MY-12,,6/3/2020,-41,-9,-28,-58,-25,14
MY,Malaysia,Sabah,,,MY-12,,6/4/2020,-40,-8,-28,-57,-23,13
MY,Malaysia,Sabah,,,MY-12,,6/5/2020,-39,-9,-26,-59,-22,14
MY,Malaysia,Sabah,,,MY-12,,6/6/2020,-42,-12,-30,-60,-15,12
MY,Malaysia,Sabah,,,MY-12,,6/7/2020,-47,-20,-38,-64,-14,13
MY,Malaysia,Sabah,,,MY-12,,6/8/2020,-38,-3,-17,-65,-52,18
MY,Malaysia,Sabah,,,MY-12,,6/9/2020,-34,-4,-26,-55,-22,10
MY,Malaysia,Sabah,,,MY-12,,6/10/2020,-35,-6,-28,-54,-24,13
MY,Malaysia,Sabah,,,MY-12,,6/11/2020,-32,-5,-24,-54,-22,12
MY,Malaysia,Sabah,,,MY-12,,6/12/2020,-34,-6,-19,-52,-21,12
MY,Malaysia,Sabah,,,MY-12,,6/13/2020,-38,-13,-27,-54,-13,11
MY,Malaysia,Sabah,,,MY-12,,6/14/2020,-40,-14,-29,-57,-10,10
MY,Malaysia,Sabah,,,MY-12,,6/15/2020,-32,-4,-20,-54,-21,9
MY,Malaysia,Sabah,,,MY-12,,6/16/2020,-32,-6,-20,-53,-20,9
MY,Malaysia,Sabah,,,MY-12,,6/17/2020,-33,-7,-24,-52,-22,10
MY,Malaysia,Sabah,,,MY-12,,6/18/2020,-34,-10,-27,-51,-21,10
MY,Malaysia,Sabah,,,MY-12,,6/19/2020,-33,-6,-18,-50,-20,10
MY,Malaysia,Sabah,,,MY-12,,6/20/2020,-36,-10,-24,-53,-13,9
MY,Malaysia,Sabah,,,MY-12,,6/21/2020,-38,-13,-27,-53,-11,8
MY,Malaysia,Sabah,,,MY-12,,6/22/2020,-27,-2,-20,-49,-21,8
MY,Malaysia,Sabah,,,MY-12,,6/23/2020,-27,-1,-20,-49,-21,8
MY,Malaysia,Sabah,,,MY-12,,6/24/2020,-31,-6,-23,-50,-21,8
MY,Malaysia,Sabah,,,MY-12,,6/25/2020,-32,-7,-27,-50,-20,9
MY,Malaysia,Sabah,,,MY-12,,6/26/2020,-31,-5,-21,-47,-20,8
MY,Malaysia,Sabah,,,MY-12,,6/27/2020,-33,-8,-26,-49,-15,8
MY,Malaysia,Sabah,,,MY-12,,6/28/2020,-38,-12,-30,-51,-17,9
MY,Malaysia,Sabah,,,MY-12,,6/29/2020,-31,-4,-21,-51,-20,8
MY,Malaysia,Sabah,,,MY-12,,6/30/2020,-27,-3,-18,-49,-18,7
MY,Malaysia,Sabah,,,MY-12,,7/1/2020,-27,-3,-22,-40,-19,8
MY,Malaysia,Sabah,,,MY-12,,7/2/2020,-26,-1,-22,-43,-18,8
MY,Malaysia,Sabah,,,MY-12,,7/3/2020,-27,-2,-16,-43,-17,8
MY,Malaysia,Sabah,,,MY-12,,7/4/2020,-25,1,-17,-37,-14,7
MY,Malaysia,Sabah,,,MY-12,,7/5/2020,-27,-2,-17,-40,-12,6
MY,Malaysia,Sabah,,,MY-12,,7/6/2020,-25,1,-12,-44,-18,6
MY,Malaysia,Sabah,,,MY-12,,7/7/2020,-25,-1,-18,-41,-18,7
MY,Malaysia,Sabah,,,MY-12,,7/8/2020,-24,1,-19,-40,-17,7
MY,Malaysia,Sabah,,,MY-12,,7/9/2020,-24,0,-20,-39,-16,7
MY,Malaysia,Sabah,,,MY-12,,7/10/2020,-26,-2,-16,-39,-16,8
MY,Malaysia,Sabah,,,MY-12,,7/11/2020,-25,1,-18,-37,-13,6
MY,Malaysia,Sabah,,,MY-12,,7/12/2020,-25,-2,-18,-38,-12,6
MY,Malaysia,Sabah,,,MY-12,,7/13/2020,-24,2,-15,-39,-16,6
MY,Malaysia,Sabah,,,MY-12,,7/14/2020,-24,1,-18,-39,-15,6
MY,Malaysia,Sabah,,,MY-12,,7/15/2020,-25,-3,-25,-42,-15,7
MY,Malaysia,Sabah,,,MY-12,,7/16/2020,-26,-5,-27,-43,-13,8
MY,Malaysia,Sabah,,,MY-12,,7/17/2020,-25,-4,-18,-41,-13,7
MY,Malaysia,Sabah,,,MY-12,,7/18/2020,-23,-2,-15,-39,-12,6
MY,Malaysia,Sabah,,,MY-12,,7/19/2020,-27,-7,-26,-42,-11,7
MY,Malaysia,Sabah,,,MY-12,,7/20/2020,-24,-2,-18,-43,-14,6
MY,Malaysia,Sabah,,,MY-12,,7/21/2020,-24,-3,-20,-42,-13,6
MY,Malaysia,Sabah,,,MY-12,,7/22/2020,-26,-4,-26,-40,-14,7
MY,Malaysia,Sabah,,,MY-12,,7/23/2020,-22,-2,-27,-38,-12,7
MY,Malaysia,Sabah,,,MY-12,,7/24/2020,-21,-1,-22,-34,-11,6
MY,Malaysia,Sabah,,,MY-12,,7/25/2020,-15,8,-18,-28,-11,4
MY,Malaysia,Sabah,,,MY-12,,7/26/2020,-18,4,-20,-32,-10,5
MY,Malaysia,Sabah,,,MY-12,,7/27/2020,-21,2,-22,-32,-13,5
MY,Malaysia,Sabah,,,MY-12,,7/28/2020,-22,1,-24,-29,-13,6
MY,Malaysia,Sabah,,,MY-12,,7/29/2020,-19,7,-23,-21,-16,5
MY,Malaysia,Sabah,,,MY-12,,7/30/2020,-10,24,-17,-18,-24,4
MY,Malaysia,Sabah,,,MY-12,,7/31/2020,-31,0,16,-47,-59,10
MY,Malaysia,Sabah,,,MY-12,,8/1/2020,-25,1,7,-33,-27,4
MY,Malaysia,Sabah,,,MY-12,,8/2/2020,-22,1,0,-20,-14,1
MY,Malaysia,Sabah,,,MY-12,,8/3/2020,-18,9,-2,-21,-14,4
MY,Malaysia,Sabah,,,MY-12,,8/4/2020,-20,3,-15,-24,-13,5
MY,Malaysia,Sabah,,,MY-12,,8/5/2020,-19,6,-14,-24,-13,6
MY,Malaysia,Sabah,,,MY-12,,8/6/2020,-18,5,-9,-29,-11,5
MY,Malaysia,Sabah,,,MY-12,,8/7/2020,-17,7,0,-28,-9,3
MY,Malaysia,Sabah,,,MY-12,,8/8/2020,-16,9,2,-26,-10,3
MY,Malaysia,Sabah,,,MY-12,,8/9/2020,-18,5,-4,-27,-9,4
MY,Malaysia,Sabah,,,MY-12,,8/10/2020,-18,7,-4,-30,-11,3
MY,Malaysia,Sabah,,,MY-12,,8/11/2020,-20,2,-10,-33,-10,4
MY,Malaysia,Sabah,,,MY-12,,8/12/2020,-19,3,-11,-34,-12,5
MY,Malaysia,Sabah,,,MY-12,,8/13/2020,-21,0,-13,-34,-10,5
MY,Malaysia,Sabah,,,MY-12,,8/14/2020,-21,0,-3,-33,-9,5
MY,Malaysia,Sabah,,,MY-12,,8/15/2020,-18,3,3,-29,-9,4
MY,Malaysia,Sabah,,,MY-12,,8/16/2020,-21,0,-6,-31,-9,4
MY,Malaysia,Sabah,,,MY-12,,8/17/2020,-22,0,-9,-34,-10,4
MY,Malaysia,Sabah,,,MY-12,,8/18/2020,-22,-1,-11,-33,-9,4
MY,Malaysia,Sabah,,,MY-12,,8/19/2020,-19,2,-6,-26,-11,2
MY,Malaysia,Sabah,,,MY-12,,8/20/2020,-16,8,14,-33,-48,12
MY,Malaysia,Sabah,,,MY-12,,8/21/2020,-18,3,14,-30,-19,6
MY,Malaysia,Sabah,,,MY-12,,8/22/2020,-24,-4,7,-30,-11,5
MY,Malaysia,Sabah,,,MY-12,,8/23/2020,-24,-5,-1,-28,-9,4
MY,Malaysia,Sabah,,,MY-12,,8/24/2020,-18,5,1,-26,-17,4
MY,Malaysia,Sabah,,,MY-12,,8/25/2020,-17,4,-7,-28,-9,3
MY,Malaysia,Sabah,,,MY-12,,8/26/2020,-20,0,-13,-30,-10,5
MY,Malaysia,Sabah,,,MY-12,,8/27/2020,-19,0,-12,-28,-8,5
MY,Malaysia,Sabah,,,MY-12,,8/28/2020,-16,5,-1,-21,-9,3
MY,Malaysia,Sabah,,,MY-12,,8/29/2020,-15,5,7,-19,-12,2
MY,Malaysia,Sabah,,,MY-12,,8/30/2020,-13,6,22,-24,-12,1
MY,Malaysia,Sabah,,,MY-12,,8/31/2020,-14,11,42,-23,-55,8
MY,Malaysia,Sabah,,,MY-12,,9/1/2020,-16,5,-6,-22,-11,3
MY,Malaysia,Sabah,,,MY-12,,9/2/2020,-19,2,-14,-29,-10,5
MY,Malaysia,Sabah,,,MY-12,,9/3/2020,-19,0,-17,-31,-9,6
MY,Malaysia,Sabah,,,MY-12,,9/4/2020,-17,2,-9,-27,-8,5
MY,Malaysia,Sabah,,,MY-12,,9/5/2020,-15,3,-3,-25,-11,5
MY,Malaysia,Sabah,,,MY-12,,9/6/2020,-18,0,-16,-24,-11,5
MY,Malaysia,Sabah,,,MY-12,,9/7/2020,-18,2,-11,-30,-11,4
MY,Malaysia,Sabah,,,MY-12,,9/8/2020,-18,2,-12,-28,-11,5
MY,Malaysia,Sabah,,,MY-12,,9/9/2020,-18,1,-14,-26,-11,5
MY,Malaysia,Sabah,,,MY-12,,9/10/2020,-17,-1,-12,-27,-10,5
MY,Malaysia,Sabah,,,MY-12,,9/11/2020,-20,-4,-13,-26,-10,5
MY,Malaysia,Sabah,,,MY-12,,9/12/2020,-20,-4,-10,-30,-12,6
MY,Malaysia,Sabah,,,MY-12,,9/13/2020,-19,0,-17,-28,-11,6
MY,Malaysia,Sabah,,,MY-12,,9/14/2020,-21,-4,-10,-36,-9,6
MY,Malaysia,Sabah,,,MY-12,,9/15/2020,-20,-4,-17,-35,-13,7
MY,Malaysia,Sabah,,,MY-12,,9/16/2020,-19,2,-3,-33,-53,18
MY,Malaysia,Sabah,,,MY-12,,9/17/2020,-21,-5,-13,-37,-10,7
MY,Malaysia,Sabah,,,MY-12,,9/18/2020,-23,-6,-11,-32,-10,8
MY,Malaysia,Sabah,,,MY-12,,9/19/2020,-23,-7,-8,-34,-13,9
MY,Malaysia,Sabah,,,MY-12,,9/20/2020,-26,-9,-18,-31,-12,9
MY,Malaysia,Sabah,,,MY-12,,9/21/2020,-23,-5,-9,-35,-11,8
MY,Malaysia,Sabah,,,MY-12,,9/22/2020,-26,-8,-20,-37,-13,8
MY,Malaysia,Sabah,,,MY-12,,9/23/2020,-31,-12,-32,-36,-14,10
MY,Malaysia,Sabah,,,MY-12,,9/24/2020,-23,-1,-27,-29,-12,8
MY,Malaysia,Sabah,,,MY-12,,9/25/2020,-22,2,-21,-27,-16,8
MY,Malaysia,Sabah,,,MY-12,,9/26/2020,-31,-9,-22,-38,-39,10
MY,Malaysia,Sabah,,,MY-12,,9/27/2020,-28,-8,-34,-36,-20,11
MY,Malaysia,Sabah,,,MY-12,,9/28/2020,-27,-2,-33,-39,-16,11
MY,Malaysia,Sabah,,,MY-12,,9/29/2020,-33,-11,-35,-53,-22,14
MY,Malaysia,Sabah,,,MY-12,,9/30/2020,-34,-9,-40,-57,-23,13
MY,Malaysia,Sabah,,,MY-12,,10/1/2020,-35,-8,-46,-60,-23,11
MY,Malaysia,Sabah,,,MY-12,,10/2/2020,-35,-9,-44,-61,-24,12
MY,Malaysia,Sabah,,,MY-12,,10/3/2020,-51,-25,-56,-73,-45,21
MY,Malaysia,Sabah,,,MY-12,,10/4/2020,-53,-31,-60,-76,-33,19
MY,Malaysia,Sabah,,,MY-12,,10/5/2020,-52,-26,-54,-76,-36,19
MY,Malaysia,Sabah,,,MY-12,,10/6/2020,-41,-11,-50,-71,-32,15
MY,Malaysia,Sabah,,,MY-12,,10/7/2020,-62,-29,-55,-77,-45,25
MY,Malaysia,Sabah,,,MY-12,,10/8/2020,-59,-25,-52,-78,-44,25
MY,Malaysia,Sabah,,,MY-12,,10/9/2020,-67,-34,-54,-80,-48,30
MY,Malaysia,Sabah,,,MY-12,,10/10/2020,-69,-40,-58,-81,-46,29
MY,Malaysia,Sabah,,,MY-12,,10/11/2020,-71,-43,-62,-83,-43,28
MY,Malaysia,Sabah,,,MY-12,,10/12/2020,-66,-34,-53,-82,-51,30
MY,Malaysia,Sabah,,,MY-12,,10/13/2020,-68,-38,-56,-82,-54,31
MY,Malaysia,Sabah,,,MY-12,,10/14/2020,-69,-39,-58,-82,-55,32
MY,Malaysia,Sabah,,,MY-12,,10/15/2020,-68,-39,-59,-81,-53,31
MY,Malaysia,Sabah,,,MY-12,,10/16/2020,-67,-39,-57,-82,-50,32
MY,Malaysia,Sabah,,,MY-12,,10/17/2020,-67,-42,-59,-82,-44,29
MY,Malaysia,Sabah,,,MY-12,,10/18/2020,-71,-46,-63,-85,-42,28
MY,Malaysia,Sabah,,,MY-12,,10/19/2020,-67,-43,-59,-83,-48,30
MY,Malaysia,Sabah,,,MY-12,,10/20/2020,-62,-36,-56,-80,-47,28
MY,Malaysia,Sabah,,,MY-12,,10/21/2020,-61,-34,-56,-80,-46,28
MY,Malaysia,Sabah,,,MY-12,,10/22/2020,-61,-33,-53,-82,-49,29
MY,Malaysia,Sabah,,,MY-12,,10/23/2020,-64,-37,-54,-83,-49,30
MY,Malaysia,Sabah,,,MY-12,,10/24/2020,-62,-35,-55,-81,-41,27
MY,Malaysia,Sabah,,,MY-12,,10/25/2020,-66,-41,-60,-85,-40,26
MY,Malaysia,Sabah,,,MY-12,,10/26/2020,-58,-30,-51,-80,-47,27
MY,Malaysia,Sabah,,,MY-12,,10/27/2020,-55,-26,-53,-78,-47,26
MY,Malaysia,Sabah,,,MY-12,,10/28/2020,-56,-28,-56,-78,-46,26
MY,Malaysia,Sabah,,,MY-12,,10/29/2020,-61,-33,-60,-82,-65,32
MY,Malaysia,Sabah,,,MY-12,,10/30/2020,-59,-32,-58,-80,-45,27
MY,Malaysia,Sabah,,,MY-12,,10/31/2020,-62,-38,-62,-82,-39,26
MY,Malaysia,Sabah,,,MY-12,,11/1/2020,-64,-38,-65,-84,-39,26
MY,Malaysia,Sabah,,,MY-12,,11/2/2020,-56,-30,-56,-80,-44,26
MY,Malaysia,Sabah,,,MY-12,,11/3/2020,-56,-29,-57,-80,-45,26
MY,Malaysia,Sabah,,,MY-12,,11/4/2020,-57,-30,-57,-80,-44,27
MY,Malaysia,Sabah,,,MY-12,,11/5/2020,-58,-33,-56,-80,-43,26
MY,Malaysia,Sabah,,,MY-12,,11/6/2020,-56,-28,-51,-80,-41,27
MY,Malaysia,Sabah,,,MY-12,,11/7/2020,-58,-32,-55,-80,-35,25
MY,Malaysia,Sabah,,,MY-12,,11/8/2020,-61,-35,-60,-83,-36,25
MY,Malaysia,Sarawak,,,MY-13,,2/15/2020,-5,-4,1,-14,3,2
MY,Malaysia,Sarawak,,,MY-13,,2/16/2020,-6,-2,1,-10,0,1
MY,Malaysia,Sarawak,,,MY-13,,2/17/2020,-9,-8,-7,-13,1,2
MY,Malaysia,Sarawak,,,MY-13,,2/18/2020,-9,-9,-3,-13,2,1
MY,Malaysia,Sarawak,,,MY-13,,2/19/2020,-9,-7,-3,-14,2,2
MY,Malaysia,Sarawak,,,MY-13,,2/20/2020,-2,-7,-3,-11,3,2
MY,Malaysia,Sarawak,,,MY-13,,2/21/2020,-8,-8,-4,-8,5,1
MY,Malaysia,Sarawak,,,MY-13,,2/22/2020,-9,-8,-8,-16,2,2
MY,Malaysia,Sarawak,,,MY-13,,2/23/2020,-7,-4,-7,-14,0,2
MY,Malaysia,Sarawak,,,MY-13,,2/24/2020,-5,-2,-3,-11,2,1
MY,Malaysia,Sarawak,,,MY-13,,2/25/2020,-4,-2,-5,-10,2,1
MY,Malaysia,Sarawak,,,MY-13,,2/26/2020,-9,-8,-10,-13,1,2
MY,Malaysia,Sarawak,,,MY-13,,2/27/2020,-2,-1,-3,-10,3,1
MY,Malaysia,Sarawak,,,MY-13,,2/28/2020,-2,-1,-5,-4,6,0
MY,Malaysia,Sarawak,,,MY-13,,2/29/2020,5,7,2,-9,4,-1
MY,Malaysia,Sarawak,,,MY-13,,3/1/2020,4,9,2,-3,2,-1
MY,Malaysia,Sarawak,,,MY-13,,3/2/2020,-1,3,1,-9,3,1
MY,Malaysia,Sarawak,,,MY-13,,3/3/2020,-6,-4,-13,-10,3,1
MY,Malaysia,Sarawak,,,MY-13,,3/4/2020,-3,1,-3,-13,3,2
MY,Malaysia,Sarawak,,,MY-13,,3/5/2020,0,1,-6,-12,2,2
MY,Malaysia,Sarawak,,,MY-13,,3/6/2020,-1,0,2,-7,6,0
MY,Malaysia,Sarawak,,,MY-13,,3/7/2020,0,4,5,-16,4,0
MY,Malaysia,Sarawak,,,MY-13,,3/8/2020,1,4,6,-8,2,0
MY,Malaysia,Sarawak,,,MY-13,,3/9/2020,-4,-3,-1,-13,3,1
MY,Malaysia,Sarawak,,,MY-13,,3/10/2020,-4,-2,-2,-11,3,1
MY,Malaysia,Sarawak,,,MY-13,,3/11/2020,-5,-2,-2,-13,3,2
MY,Malaysia,Sarawak,,,MY-13,,3/12/2020,-5,-2,-3,-10,2,2
MY,Malaysia,Sarawak,,,MY-13,,3/13/2020,-8,1,-6,-5,4,0
MY,Malaysia,Sarawak,,,MY-13,,3/14/2020,-10,1,-4,-13,0,2
MY,Malaysia,Sarawak,,,MY-13,,3/15/2020,-15,-4,-2,-20,-4,3
MY,Malaysia,Sarawak,,,MY-13,,3/16/2020,-11,9,-2,-15,-12,5
MY,Malaysia,Sarawak,,,MY-13,,3/17/2020,-13,17,-7,-4,-13,4
MY,Malaysia,Sarawak,,,MY-13,,3/18/2020,-54,-18,-24,-27,-41,19
MY,Malaysia,Sarawak,,,MY-13,,3/19/2020,-67,-32,-32,-55,-51,25
MY,Malaysia,Sarawak,,,MY-13,,3/20/2020,-74,-43,-41,-70,-56,30
MY,Malaysia,Sarawak,,,MY-13,,3/21/2020,-77,-46,-49,-78,-53,29
MY,Malaysia,Sarawak,,,MY-13,,3/22/2020,-84,-68,-55,-86,-48,28
MY,Malaysia,Sarawak,,,MY-13,,3/23/2020,-79,-54,-41,-84,-63,33
MY,Malaysia,Sarawak,,,MY-13,,3/24/2020,-79,-53,-44,-84,-64,33
MY,Malaysia,Sarawak,,,MY-13,,3/25/2020,-77,-48,-42,-83,-63,33
MY,Malaysia,Sarawak,,,MY-13,,3/26/2020,-77,-48,-44,-83,-62,33
MY,Malaysia,Sarawak,,,MY-13,,3/27/2020,-76,-46,-45,-82,-60,33
MY,Malaysia,Sarawak,,,MY-13,,3/28/2020,-79,-54,-52,-86,-53,31
MY,Malaysia,Sarawak,,,MY-13,,3/29/2020,-81,-61,-54,-88,-46,27
MY,Malaysia,Sarawak,,,MY-13,,3/30/2020,-76,-49,-42,-83,-59,32
MY,Malaysia,Sarawak,,,MY-13,,3/31/2020,-74,-45,-40,-82,-59,30
MY,Malaysia,Sarawak,,,MY-13,,4/1/2020,-75,-49,-41,-83,-58,31
MY,Malaysia,Sarawak,,,MY-13,,4/2/2020,-75,-47,-40,-83,-59,32
MY,Malaysia,Sarawak,,,MY-13,,4/3/2020,-77,-51,-45,-85,-57,34
MY,Malaysia,Sarawak,,,MY-13,,4/4/2020,-80,-56,-51,-87,-51,31
MY,Malaysia,Sarawak,,,MY-13,,4/5/2020,-81,-63,-54,-88,-44,28
MY,Malaysia,Sarawak,,,MY-13,,4/6/2020,-75,-49,-41,-84,-58,32
MY,Malaysia,Sarawak,,,MY-13,,4/7/2020,-73,-46,-43,-83,-58,30
MY,Malaysia,Sarawak,,,MY-13,,4/8/2020,-75,-47,-40,-84,-59,32
MY,Malaysia,Sarawak,,,MY-13,,4/9/2020,-71,-42,-40,-82,-57,31
MY,Malaysia,Sarawak,,,MY-13,,4/10/2020,-78,-52,-46,-87,-68,37
MY,Malaysia,Sarawak,,,MY-13,,4/11/2020,-77,-50,-49,-86,-50,31
MY,Malaysia,Sarawak,,,MY-13,,4/12/2020,-79,-57,-52,-87,-43,27
MY,Malaysia,Sarawak,,,MY-13,,4/13/2020,-73,-45,-39,-83,-56,31
MY,Malaysia,Sarawak,,,MY-13,,4/14/2020,-70,-43,-40,-82,-55,30
MY,Malaysia,Sarawak,,,MY-13,,4/15/2020,-76,-51,-41,-85,-57,34
MY,Malaysia,Sarawak,,,MY-13,,4/16/2020,-77,-44,-35,-83,-56,33
MY,Malaysia,Sarawak,,,MY-13,,4/17/2020,-82,-52,-41,-85,-56,35
MY,Malaysia,Sarawak,,,MY-13,,4/18/2020,-85,-59,-49,-88,-51,32
MY,Malaysia,Sarawak,,,MY-13,,4/19/2020,-85,-61,-50,-89,-43,28
MY,Malaysia,Sarawak,,,MY-13,,4/20/2020,-80,-48,-35,-85,-57,32
MY,Malaysia,Sarawak,,,MY-13,,4/21/2020,-76,-43,-36,-81,-55,30
MY,Malaysia,Sarawak,,,MY-13,,4/22/2020,-80,-46,-37,-85,-56,32
MY,Malaysia,Sarawak,,,MY-13,,4/23/2020,-74,-37,-36,-80,-54,31
MY,Malaysia,Sarawak,,,MY-13,,4/24/2020,-80,-43,-41,-83,-56,34
MY,Malaysia,Sarawak,,,MY-13,,4/25/2020,-82,-50,-47,-86,-49,31
MY,Malaysia,Sarawak,,,MY-13,,4/26/2020,-84,-58,-50,-88,-42,28
MY,Malaysia,Sarawak,,,MY-13,,4/27/2020,-79,-44,-35,-83,-55,32
MY,Malaysia,Sarawak,,,MY-13,,4/28/2020,-74,-40,-36,-81,-53,29
MY,Malaysia,Sarawak,,,MY-13,,4/29/2020,-78,-43,-35,-80,-54,30
MY,Malaysia,Sarawak,,,MY-13,,4/30/2020,-75,-31,-30,-77,-51,30
MY,Malaysia,Sarawak,,,MY-13,,5/1/2020,-79,-37,-38,-81,-67,36
MY,Malaysia,Sarawak,,,MY-13,,5/2/2020,-81,-46,-44,-82,-46,30
MY,Malaysia,Sarawak,,,MY-13,,5/3/2020,-81,-48,-45,-87,-38,26
MY,Malaysia,Sarawak,,,MY-13,,5/4/2020,-76,-33,-29,-79,-51,29
MY,Malaysia,Sarawak,,,MY-13,,5/5/2020,-71,-24,-29,-75,-49,27
MY,Malaysia,Sarawak,,,MY-13,,5/6/2020,-73,-27,-29,-74,-50,29
MY,Malaysia,Sarawak,,,MY-13,,5/7/2020,-68,-18,-28,-76,-61,31
MY,Malaysia,Sarawak,,,MY-13,,5/8/2020,-73,-30,-33,-76,-48,30
MY,Malaysia,Sarawak,,,MY-13,,5/9/2020,-73,-31,-38,-78,-41,26
MY,Malaysia,Sarawak,,,MY-13,,5/10/2020,-72,-34,-38,-80,-33,22
MY,Malaysia,Sarawak,,,MY-13,,5/11/2020,-69,-24,-24,-78,-45,26
MY,Malaysia,Sarawak,,,MY-13,,5/12/2020,-56,-15,-24,-69,-35,21
MY,Malaysia,Sarawak,,,MY-13,,5/13/2020,-56,-13,-22,-68,-31,20
MY,Malaysia,Sarawak,,,MY-13,,5/14/2020,-49,-7,-20,-67,-30,18
MY,Malaysia,Sarawak,,,MY-13,,5/15/2020,-52,-11,-24,-65,-28,18
MY,Malaysia,Sarawak,,,MY-13,,5/16/2020,-54,-16,-30,-70,-20,18
MY,Malaysia,Sarawak,,,MY-13,,5/17/2020,-56,-22,-33,-71,-20,18
MY,Malaysia,Sarawak,,,MY-13,,5/18/2020,-48,-6,-19,-66,-28,17
MY,Malaysia,Sarawak,,,MY-13,,5/19/2020,-47,-5,-16,-64,-28,16
MY,Malaysia,Sarawak,,,MY-13,,5/20/2020,-45,-4,-17,-62,-29,18
MY,Malaysia,Sarawak,,,MY-13,,5/21/2020,-42,2,-14,-62,-29,17
MY,Malaysia,Sarawak,,,MY-13,,5/22/2020,-44,0,-20,-63,-28,18
MY,Malaysia,Sarawak,,,MY-13,,5/23/2020,-47,-3,-23,-68,-22,17
MY,Malaysia,Sarawak,,,MY-13,,5/24/2020,-61,-35,-20,-78,-25,15
MY,Malaysia,Sarawak,,,MY-13,,5/25/2020,-52,-16,-8,-75,-61,25
MY,Malaysia,Sarawak,,,MY-13,,5/26/2020,-49,-14,-12,-72,-57,23
